#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 03 25 03 00  87  9.6 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.1  15.9 99.0 99.00
2012 03 25 04 00  86  9.1 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.1  15.9 99.0 99.00
2012 03 25 05 00  87  8.9 99.0 99.00 99.00 99.00 999 1020.0  22.6  23.1  15.8 99.0 99.00
2012 03 25 06 00  86  8.7 99.0 99.00 99.00 99.00 999 1020.0  22.6  23.1  15.8 99.0 99.00
2012 03 25 07 00  85  8.3 99.0 99.00 99.00 99.00 999 1021.0  22.5  23.1  16.2 99.0 99.00
2012 03 25 08 00  77  8.5 99.0 99.00 99.00 99.00 999 1021.0  22.4  23.1  16.4 99.0 99.00
2012 03 25 09 00  86  8.1 99.0 99.00 99.00 99.00 999 1020.0  22.4  23.1  16.3 99.0 99.00
2012 03 25 10 00  85  8.4 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.1  16.7 99.0 99.00
2012 03 25 11 00  83  8.8 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.1  16.0 99.0 99.00
2012 03 25 12 00  83  8.4 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.1  15.5 99.0 99.00
2012 03 25 13 00  83  8.4 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.1  15.0 99.0 99.00
2012 03 25 14 00  83  8.4 99.0 99.00 99.00 99.00 999 1018.0  22.2  23.1  15.0 99.0 99.00
2012 03 25 15 00  77  8.1 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.1  15.0 99.0 99.00
2012 03 25 16 00  74  7.9 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.1  14.7 99.0 99.00
2012 03 25 17 00  78  7.2 99.0 99.00 99.00 99.00 999 1020.0  22.3  23.1  14.6 99.0 99.00
2012 03 25 18 00  74  7.0 99.0 99.00 99.00 99.00 999 1020.0  22.3  23.1  15.5 99.0 99.00
2012 03 25 19 00  62  7.0 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.1  16.0 99.0 99.00
2012 03 25 20 00  60  7.0 99.0 99.00 99.00 99.00 999 1020.0  21.9  23.1  16.1 99.0 99.00
2012 03 25 21 00  58  7.1 99.0 99.00 99.00 99.00 999 1020.0  21.7  23.1  16.1 99.0 99.00
2012 03 25 22 00  52  6.4 99.0 99.00 99.00 99.00 999 1020.0  21.2  23.2  16.5 99.0 99.00
2012 03 25 23 00  56  6.2 99.0 99.00 99.00 99.00 999 1019.0  21.6  23.2  16.9 99.0 99.00
2012 03 26 00 00  58  5.2 99.0 99.00 99.00 99.00 999 1018.0  20.8  23.2  17.2 99.0 99.00
2012 03 26 01 00  56  7.0 99.0 99.00 99.00 99.00 999 1018.0  21.7  23.2  17.6 99.0 99.00
2012 03 26 02 00  75  8.6 99.0 99.00 99.00 99.00 999 1018.0  21.0  23.2  17.3 99.0 99.00
2012 03 26 03 00  65  9.1 99.0 99.00 99.00 99.00 999 1018.0  20.8  23.1  17.1 99.0 99.00
2012 03 26 04 00  66  7.4 99.0 99.00 99.00 99.00 999 1019.0  20.3  23.1  17.2 99.0 99.00
2012 03 26 05 00  66  8.5 99.0 99.00 99.00 99.00 999 1019.0  20.3  23.1  17.6 99.0 99.00
2012 03 26 06 00  65  8.3 99.0 99.00 99.00 99.00 999 1020.0  20.5  23.1  17.8 99.0 99.00
2012 03 26 07 00  61  8.8 99.0 99.00 99.00 99.00 999 1020.0  20.5  23.1  17.6 99.0 99.00
2012 03 26 08 00  68  8.0 99.0 99.00 99.00 99.00 999 1020.0  21.3  23.1  16.6 99.0 99.00
2012 03 26 09 00  76  7.6 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.1  16.5 99.0 99.00
2012 03 26 10 00  81  7.5 99.0 99.00 99.00 99.00 999 1020.0  22.3  23.1  16.0 99.0 99.00
2012 03 26 11 00  76  7.1 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.1  16.2 99.0 99.00
2012 03 26 12 00  79  7.3 99.0 99.00 99.00 99.00 999 1019.0  22.1  23.1  16.1 99.0 99.00
2012 03 26 13 00  79  6.7 99.0 99.00 99.00 99.00 999 1018.0  22.1  23.1  16.3 99.0 99.00
2012 03 26 14 00  69  6.9 99.0 99.00 99.00 99.00 999 1018.0  22.0  23.1  15.7 99.0 99.00
2012 03 26 15 00  67  6.7 99.0 99.00 99.00 99.00 999 1018.0  21.9  23.1  16.1 99.0 99.00
2012 03 26 16 00  63  6.9 99.0 99.00 99.00 99.00 999 1019.0  21.9  23.1  15.7 99.0 99.00
2012 03 26 17 00  61  7.1 99.0 99.00 99.00 99.00 999 1019.0  21.9  23.1  15.7 99.0 99.00
2012 03 26 18 00  58  7.0 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.1  15.1 99.0 99.00
2012 03 26 19 00  58  7.0 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.1  15.3 99.0 99.00
2012 03 26 20 00  58  6.4 99.0 99.00 99.00 99.00 999 1020.0  22.0  23.1  14.8 99.0 99.00
2012 03 26 21 00  62  6.5 99.0 99.00 99.00 99.00 999 1020.0  21.9  23.2  15.2 99.0 99.00
2012 03 26 22 00  58  6.7 99.0 99.00 99.00 99.00 999 1019.0  22.0  23.2  15.0 99.0 99.00
2012 03 26 23 00  59  6.7 99.0 99.00 99.00 99.00 999 1019.0  22.1  23.2  15.6 99.0 99.00
2012 03 27 00 00  57  6.8 99.0 99.00 99.00 99.00 999 1018.0  22.1  23.3  15.6 99.0 99.00
2012 03 27 01 00  57  6.8 99.0 99.00 99.00 99.00 999 1018.0  22.2  23.3  15.7 99.0 99.00
2012 03 27 02 00  56  6.8 99.0 99.00 99.00 99.00 999 1018.0  22.2  23.3  15.9 99.0 99.00
2012 03 27 03 00  57  6.7 99.0 99.00 99.00 99.00 999 1018.0  22.3  23.3  16.0 99.0 99.00
2012 03 27 04 00  68  7.3 99.0 99.00 99.00 99.00 999 1018.0  21.9  23.3  16.9 99.0 99.00
2012 03 27 05 00  80  6.9 99.0 99.00 99.00 99.00 999 1019.0  20.9  23.3  16.6 99.0 99.00
2012 03 27 06 00  82  6.0 99.0 99.00 99.00 99.00 999 1019.0  21.3  23.2  17.2 99.0 99.00
2012 03 27 07 00  84  6.9 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.3  16.8 99.0 99.00
2012 03 27 08 00  77  7.3 99.0 99.00 99.00 99.00 999 1020.0  21.8  23.3  16.6 99.0 99.00
2012 03 27 09 00  68  7.3 99.0 99.00 99.00 99.00 999 1020.0  21.9  23.3  16.7 99.0 99.00
2012 03 27 10 00  82  7.4 99.0 99.00 99.00 99.00 999 1020.0  21.8  23.3  16.7 99.0 99.00
2012 03 27 11 00  80  7.0 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.3  16.4 99.0 99.00
2012 03 27 12 00  75  6.8 99.0 99.00 99.00 99.00 999 1018.0  21.7  23.3  16.6 99.0 99.00
2012 03 27 13 00  75  6.2 99.0 99.00 99.00 99.00 999 1018.0  21.6  23.3  16.7 99.0 99.00
2012 03 27 14 00  70  6.1 99.0 99.00 99.00 99.00 999 1018.0  21.8  23.3  16.4 99.0 99.00
2012 03 27 15 00  54  6.3 99.0 99.00 99.00 99.00 999 1018.0  21.4  23.3  17.1 99.0 99.00
2012 03 27 16 00  57  7.4 99.0 99.00 99.00 99.00 999 1018.0  21.7  23.3  16.7 99.0 99.00
2012 03 27 17 00  54  8.1 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.3  16.8 99.0 99.00
2012 03 27 18 00  60  8.2 99.0 99.00 99.00 99.00 999 1019.0  21.7  23.3  16.3 99.0 99.00
2012 03 27 19 00  66  8.2 99.0 99.00 99.00 99.00 999 1019.0  22.0  23.3  15.7 99.0 99.00
2012 03 27 20 00  69  7.8 99.0 99.00 99.00 99.00 999 1019.0  21.9  23.3  15.7 99.0 99.00
2012 03 27 21 00  74  7.5 99.0 99.00 99.00 99.00 999 1019.0  21.9  23.3  15.4 99.0 99.00
2012 03 27 22 00  78  6.9 99.0 99.00 99.00 99.00 999 1019.0  22.0  23.4  15.5 99.0 99.00
2012 03 27 23 00  75  6.7 99.0 99.00 99.00 99.00 999 1018.0  22.0  23.4  15.3 99.0 99.00
2012 03 28 00 00  71  6.7 99.0 99.00 99.00 99.00 999 1018.0  22.0  23.4  15.0 99.0 99.00
2012 03 28 01 00  71  6.3 99.0 99.00 99.00 99.00 999 1017.0  22.1  23.4  14.8 99.0 99.00
2012 03 28 02 00  69  5.9 99.0 99.00 99.00 99.00 999 1018.0  22.1  23.4  14.6 99.0 99.00
2012 03 28 03 00  70  5.8 99.0 99.00 99.00 99.00 999 1018.0  22.1  23.4  14.8 99.0 99.00
2012 03 28 04 00  66  6.1 99.0 99.00 99.00 99.00 999 1018.0  21.9  23.3  14.9 99.0 99.00
2012 03 28 05 00  60  6.1 99.0 99.00 99.00 99.00 999 1019.0  21.8  23.3  14.8 99.0 99.00
2012 03 28 06 00  63  6.2 99.0 99.00 99.00 99.00 999 1019.0  21.7  23.3  14.8 99.0 99.00
2012 03 28 07 00  72  6.7 99.0 99.00 99.00 99.00 999 1019.0  21.7  23.3  14.5 99.0 99.00
2012 03 28 08 00  78  6.4 99.0 99.00 99.00 99.00 999 1019.0  21.6  23.3  14.2 99.0 99.00
2012 03 28 09 00  78  6.2 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.3  14.1 99.0 99.00
2012 03 28 10 00  80  5.8 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.3  14.1 99.0 99.00
2012 03 28 11 00  81  5.8 99.0 99.00 99.00 99.00 999 1019.0  21.5  23.2  13.8 99.0 99.00
2012 03 28 12 00  83  6.0 99.0 99.00 99.00 99.00 999 1018.0  21.5  23.2  13.8 99.0 99.00
2012 03 28 13 00  86  6.0 99.0 99.00 99.00 99.00 999 1018.0  21.5  23.2  13.6 99.0 99.00
2012 03 28 14 00  89  6.1 99.0 99.00 99.00 99.00 999 1017.0  21.4  23.2  13.8 99.0 99.00
2012 03 28 15 00  84  6.1 99.0 99.00 99.00 99.00 999 1018.0  21.5  23.2  13.5 99.0 99.00
2012 03 28 16 00  85  6.0 99.0 99.00 99.00 99.00 999 1018.0  21.6  23.2  13.7 99.0 99.00
2012 03 28 17 00  88  5.8 99.0 99.00 99.00 99.00 999 1018.0  21.9  23.1  13.7 99.0 99.00
2012 03 28 18 00  92  5.7 99.0 99.00 99.00 99.00 999 1019.0  22.1  23.2  13.9 99.0 99.00
2012 03 28 19 00  92  5.0 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.2  14.2 99.0 99.00
2012 03 28 20 00  90  5.0 99.0 99.00 99.00 99.00 999 1019.0  22.1  23.2  14.9 99.0 99.00
2012 03 28 21 00  93  4.9 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.3  14.5 99.0 99.00
2012 03 28 22 00  96  4.5 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.4  14.1 99.0 99.00
2012 03 28 23 00  99  4.3 99.0 99.00 99.00 99.00 999 1018.0  22.4  23.5  14.1 99.0 99.00
2012 03 29 00 00  93  3.5 99.0 99.00 99.00 99.00 999 1018.0  22.4  23.6  14.4 99.0 99.00
2012 03 29 01 00  74  3.2 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.6  14.7 99.0 99.00
2012 03 29 02 00  73  4.3 99.0 99.00 99.00 99.00 999 1017.0  22.4  23.6  15.4 99.0 99.00
2012 03 29 03 00  85  5.0 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.5  15.2 99.0 99.00
2012 03 29 04 00  84  5.1 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.4  15.5 99.0 99.00
2012 03 29 05 00  83  5.2 99.0 99.00 99.00 99.00 999 1018.0  22.4  23.4  15.4 99.0 99.00
2012 03 29 06 00  90  5.6 99.0 99.00 99.00 99.00 999 1019.0  22.4  23.4  15.6 99.0 99.00
2012 03 29 07 00  90  5.6 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.4  15.8 99.0 99.00
2012 03 29 08 00  92  5.8 99.0 99.00 99.00 99.00 999 1019.0  22.4  23.4  15.8 99.0 99.00
2012 03 29 09 00  91  5.7 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.4  15.8 99.0 99.00
2012 03 29 10 00  91  5.4 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.3  15.8 99.0 99.00
2012 03 29 11 00  96  5.9 99.0 99.00 99.00 99.00 999 1018.0  22.3  23.3  15.8 99.0 99.00
2012 03 29 12 00 101  5.5 99.0 99.00 99.00 99.00 999 1018.0  22.2  23.3  15.7 99.0 99.00
2012 03 29 13 00 104  5.9 99.0 99.00 99.00 99.00 999 1017.0  22.0  23.3  15.5 99.0 99.00
2012 03 29 14 00 106  5.5 99.0 99.00 99.00 99.00 999 1017.0  22.1  23.3  15.3 99.0 99.00
2012 03 29 15 00 105  5.3 99.0 99.00 99.00 99.00 999 1017.0  22.1  23.3  15.8 99.0 99.00
2012 03 29 16 00 105  5.0 99.0 99.00 99.00 99.00 999 1018.0  22.1  23.3  15.8 99.0 99.00
2012 03 29 17 00 104  4.2 99.0 99.00 99.00 99.00 999 1019.0  22.4  23.3  15.4 99.0 99.00
2012 03 29 18 00 106  5.0 99.0 99.00 99.00 99.00 999 1019.0  22.2  23.3  15.7 99.0 99.00
2012 03 29 19 00  70  2.6 99.0 99.00 99.00 99.00 999 1020.0  22.3  23.3  16.2 99.0 99.00
2012 03 29 20 00  71  4.3 99.0 99.00 99.00 99.00 999 1020.0  22.7  23.3  15.9 99.0 99.00
2012 03 29 21 00  72  4.3 99.0 99.00 99.00 99.00 999 1020.0  22.6  23.4  16.3 99.0 99.00
2012 03 29 22 00 117  6.1 99.0 99.00 99.00 99.00 999 1019.0  21.8  23.4  17.1 99.0 99.00
2012 03 29 23 00  85  4.2 99.0 99.00 99.00 99.00 999 1019.0  22.5  23.5  16.4 99.0 99.00
2012 03 30 00 00  73  4.2 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.6  16.4 99.0 99.00
2012 03 30 01 00  73  4.2 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.7  16.6 99.0 99.00
2012 03 30 02 00  68  4.9 99.0 99.00 99.00 99.00 999 1018.0  22.6  23.8  17.2 99.0 99.00
2012 03 30 03 00  65  6.1 99.0 99.00 99.00 99.00 999 1018.0  22.6  23.6  17.1 99.0 99.00
2012 03 30 04 00  58  6.2 99.0 99.00 99.00 99.00 999 1019.0  22.4  23.6  17.2 99.0 99.00
2012 03 30 05 00  57  6.2 99.0 99.00 99.00 99.00 999 1020.0  22.4  23.6  17.2 99.0 99.00
2012 03 30 06 00  62  6.1 99.0 99.00 99.00 99.00 999 1020.0  22.4  23.5  17.7 99.0 99.00
2012 03 30 07 00  66  7.3 99.0 99.00 99.00 99.00 999 1021.0  22.5  23.4  17.7 99.0 99.00
2012 03 30 08 00  55  7.1 99.0 99.00 99.00 99.00 999 1021.0  22.4  23.4  17.8 99.0 99.00
2012 03 30 09 00  53  7.4 99.0 99.00 99.00 99.00 999 1021.0  22.1  23.4  17.7 99.0 99.00
2012 03 30 10 00  53  6.9 99.0 99.00 99.00 99.00 999 1020.0  22.1  23.3  17.6 99.0 99.00
2012 03 30 11 00  52  8.1 99.0 99.00 99.00 99.00 999 1020.0  22.3  23.3  17.3 99.0 99.00
2012 03 30 12 00  56  8.3 99.0 99.00 99.00 99.00 999 1019.0  22.5  23.3  17.3 99.0 99.00
2012 03 30 13 00  64  8.5 99.0 99.00 99.00 99.00 999 1019.0  22.5  23.3  17.7 99.0 99.00
2012 03 30 14 00  72  8.4 99.0 99.00 99.00 99.00 999 1018.0  22.5  23.3  17.5 99.0 99.00
2012 03 30 15 00  75  8.6 99.0 99.00 99.00 99.00 999 1019.0  22.5  23.2  17.7 99.0 99.00
2012 03 30 16 00  79  9.2 99.0 99.00 99.00 99.00 999 1019.0  22.5  23.3  17.5 99.0 99.00
2012 03 30 17 00  77  9.1 99.0 99.00 99.00 99.00 999 1020.0  22.7  23.3  17.1 99.0 99.00
2012 03 30 18 00  70  8.9 99.0 99.00 99.00 99.00 999 1020.0  22.8  23.3  16.5 99.0 99.00
2012 03 30 19 00  66  8.8 99.0 99.00 99.00 99.00 999 1021.0  22.7  23.3  17.0 99.0 99.00
2012 03 30 20 00  70  8.8 99.0 99.00 99.00 99.00 999 1021.0  22.7  23.3  17.2 99.0 99.00
2012 03 30 21 00  63  9.2 99.0 99.00 99.00 99.00 999 1021.0  22.2  23.3  17.8 99.0 99.00
2012 03 30 22 00  69  8.7 99.0 99.00 99.00 99.00 999 1020.0  22.4  23.3  18.1 99.0 99.00
2012 03 30 23 00  79  8.7 99.0 99.00 99.00 99.00 999 1020.0  22.7  23.4  17.5 99.0 99.00
2012 03 31 00 00  83  9.2 99.0 99.00 99.00 99.00 999 1019.0  22.8  23.4  17.3 99.0 99.00
2012 03 31 01 00  87  9.5 99.0 99.00 99.00 99.00 999 1019.0  22.8  23.4  17.4 99.0 99.00
2012 03 31 02 00  88  8.8 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.3  17.5 99.0 99.00
2012 03 31 03 00  85  8.8 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.3  17.3 99.0 99.00
2012 03 31 04 00  81  8.7 99.0 99.00 99.00 99.00 999 1020.0  22.9  23.3  17.4 99.0 99.00
2012 03 31 05 00  80  9.2 99.0 99.00 99.00 99.00 999 1020.0  22.9  23.2  17.0 99.0 99.00
2012 03 31 06 00  75  8.7 99.0 99.00 99.00 99.00 999 1021.0  22.8  23.2  17.1 99.0 99.00
2012 03 31 07 00  83  9.4 99.0 99.00 99.00 99.00 999 1021.0  22.8  23.2  16.9 99.0 99.00
2012 03 31 08 00  86  9.7 99.0 99.00 99.00 99.00 999 1021.0  22.8  23.2  16.7 99.0 99.00
2012 03 31 09 00  91  9.5 99.0 99.00 99.00 99.00 999 1021.0  22.8  23.2  16.5 99.0 99.00
2012 03 31 10 00  96  9.3 99.0 99.00 99.00 99.00 999 1021.0  22.8  23.2  16.3 99.0 99.00
2012 03 31 11 00  96  9.1 99.0 99.00 99.00 99.00 999 1020.0  22.8  23.2  16.0 99.0 99.00
2012 03 31 12 00  93  9.3 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.2  16.4 99.0 99.00
2012 03 31 13 00  95  9.5 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.2  16.4 99.0 99.00
2012 03 31 14 00  95  9.7 99.0 99.00 99.00 99.00 999 1019.0  22.6  23.2  16.3 99.0 99.00
2012 03 31 15 00  97  9.5 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.1  16.4 99.0 99.00
2012 03 31 16 00  98  9.8 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.1  16.6 99.0 99.00
2012 03 31 17 00 102  9.8 99.0 99.00 99.00 99.00 999 1020.0  23.0  23.1  16.2 99.0 99.00
2012 03 31 18 00 105  9.8 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.1  16.1 99.0 99.00
2012 03 31 19 00 103  9.8 99.0 99.00 99.00 99.00 999 1020.0  23.2  23.1  16.4 99.0 99.00
2012 03 31 20 00 105  9.8 99.0 99.00 99.00 99.00 999 1020.0  23.2  23.1  16.4 99.0 99.00
2012 03 31 21 00 105  9.6 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.2  16.3 99.0 99.00
2012 03 31 22 00 103  8.8 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.2  16.3 99.0 99.00
2012 03 31 23 00 106  8.0 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.2  16.6 99.0 99.00
2012 04 01 00 00 109  7.9 99.0 99.00 99.00 99.00 999 1018.0  23.2  23.2  17.1 99.0 99.00
2012 04 01 01 00 106  7.7 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.2  17.5 99.0 99.00
2012 04 01 02 00 109  7.4 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.2  17.9 99.0 99.00
2012 04 01 03 00 109  8.0 99.0 99.00 99.00 99.00 999 1018.0  23.2  23.2  17.8 99.0 99.00
2012 04 01 04 00 109  8.0 99.0 99.00 99.00 99.00 999 1019.0  23.0  23.2  18.3 99.0 99.00
2012 04 01 05 00 113  8.5 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.1  17.3 99.0 99.00
2012 04 01 06 00 111  8.0 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.1  17.5 99.0 99.00
2012 04 01 07 00 106  8.0 99.0 99.00 99.00 99.00 999 1020.0  23.2  23.1  18.0 99.0 99.00
2012 04 01 08 00 115  7.5 99.0 99.00 99.00 99.00 999 1021.0  23.2  23.1  18.0 99.0 99.00
2012 04 01 09 00 118  7.2 99.0 99.00 99.00 99.00 999 1021.0  23.0  23.1  18.5 99.0 99.00
2012 04 01 10 00 121  7.7 99.0 99.00 99.00 99.00 999 1020.0  22.9  23.1  18.1 99.0 99.00
2012 04 01 11 00 114  6.9 99.0 99.00 99.00 99.00 999 1020.0  22.7  23.1  17.5 99.0 99.00
2012 04 01 12 00 121  6.6 99.0 99.00 99.00 99.00 999 1019.0  22.8  23.1  18.2 99.0 99.00
2012 04 01 13 00 127  6.5 99.0 99.00 99.00 99.00 999 1019.0  22.4  23.1  18.5 99.0 99.00
2012 04 01 14 00 127  6.5 99.0 99.00 99.00 99.00 999 1019.0  22.3  23.1  18.4 99.0 99.00
2012 04 01 15 00 125  5.9 99.0 99.00 99.00 99.00 999 1019.0  22.6  23.1  18.2 99.0 99.00
2012 04 01 16 00 129  5.8 99.0 99.00 99.00 99.00 999 1020.0  22.7  23.1  18.3 99.0 99.00
2012 04 01 17 00 128  5.6 99.0 99.00 99.00 99.00 999 1020.0  23.0  23.1  18.3 99.0 99.00
2012 04 01 18 00 127  5.6 99.0 99.00 99.00 99.00 999 1021.0  23.3  23.1  18.1 99.0 99.00
2012 04 01 19 00 124  5.9 99.0 99.00 99.00 99.00 999 1021.0  23.2  23.1  18.5 99.0 99.00
2012 04 01 20 00 123  6.2 99.0 99.00 99.00 99.00 999 1021.0  23.2  23.2  18.4 99.0 99.00
2012 04 01 21 00 119  7.0 99.0 99.00 99.00 99.00 999 1020.0  23.2  23.2  18.7 99.0 99.00
2012 04 01 22 00 123  7.0 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.2  19.2 99.0 99.00
2012 04 01 23 00 127  7.7 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.3  18.9 99.0 99.00
2012 04 02 00 00 129  7.1 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.3  18.9 99.0 99.00
2012 04 02 01 00 131  6.3 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.3  18.7 99.0 99.00
2012 04 02 02 00 128  5.7 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.3  18.8 99.0 99.00
2012 04 02 03 00 132  5.4 99.0 99.00 99.00 99.00 999 1017.0  23.2  23.3  19.0 99.0 99.00
2012 04 02 04 00 134  5.2 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.3  18.9 99.0 99.00
2012 04 02 05 00 132  5.1 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.3  18.9 99.0 99.00
2012 04 02 06 00 132  4.9 99.0 99.00 99.00 99.00 999 1019.0  23.0  23.2  19.1 99.0 99.00
2012 04 02 07 00 133  4.8 99.0 99.00 99.00 99.00 999 1019.0  23.0  23.2  19.0 99.0 99.00
2012 04 02 08 00 133  4.6 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.2  19.0 99.0 99.00
2012 04 02 09 00 116  2.9 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.2  18.7 99.0 99.00
2012 04 02 10 00 121  3.1 99.0 99.00 99.00 99.00 999 1019.0  22.8  23.2  18.5 99.0 99.00
2012 04 02 11 00 111  3.2 99.0 99.00 99.00 99.00 999 1018.0  22.7  23.2  18.5 99.0 99.00
2012 04 02 12 00 122  3.5 99.0 99.00 99.00 99.00 999 1018.0  22.4  23.2  18.1 99.0 99.00
2012 04 02 13 00 123  2.3 99.0 99.00 99.00 99.00 999 1017.0  22.4  23.2  18.1 99.0 99.00
2012 04 02 14 00 114  3.4 99.0 99.00 99.00 99.00 999 1017.0  22.5  23.2  18.6 99.0 99.00
2012 04 02 15 00 116  4.4 99.0 99.00 99.00 99.00 999 1018.0  22.3  23.2  17.3 99.0 99.00
2012 04 02 16 00 135  3.7 99.0 99.00 99.00 99.00 999 1018.0  22.6  23.2  17.2 99.0 99.00
2012 04 02 17 00 127  3.4 99.0 99.00 99.00 99.00 999 1019.0  22.7  23.2  18.4 99.0 99.00
2012 04 02 18 00 125  2.9 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.2  18.2 99.0 99.00
2012 04 02 19 00 116  3.5 99.0 99.00 99.00 99.00 999 1019.0  23.2  23.2  18.0 99.0 99.00
2012 04 02 20 00 126  4.3 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.3  18.1 99.0 99.00
2012 04 02 21 00 129  4.3 99.0 99.00 99.00 99.00 999 1019.0  23.0  23.4  18.2 99.0 99.00
2012 04 02 22 00 133  4.4 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.5  18.1 99.0 99.00
2012 04 02 23 00 132  4.1 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.6  18.3 99.0 99.00
2012 04 03 00 00 121  3.9 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.8  18.3 99.0 99.00
2012 04 03 01 00 114  3.6 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.9  17.7 99.0 99.00
2012 04 03 02 00 107  3.2 99.0 99.00 99.00 99.00 999 1016.0  23.2  23.9  17.7 99.0 99.00
2012 04 03 03 00 110  2.8 99.0 99.00 99.00 99.00 999 1017.0  23.2  23.9  17.5 99.0 99.00
2012 04 03 04 00 102  3.1 99.0 99.00 99.00 99.00 999 1017.0  23.2  23.9  17.7 99.0 99.00
2012 04 03 05 00  90  3.0 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.8  18.1 99.0 99.00
2012 04 03 06 00  83  3.5 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.8  17.7 99.0 99.00
2012 04 03 07 00  93  3.9 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.8  17.8 99.0 99.00
2012 04 03 08 00 104  4.5 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.8  18.0 99.0 99.00
2012 04 03 09 00 106  5.1 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.7  18.0 99.0 99.00
2012 04 03 10 00 107  5.2 99.0 99.00 99.00 99.00 999 1018.0  22.9  23.7  17.9 99.0 99.00
2012 04 03 11 00 100  4.9 99.0 99.00 99.00 99.00 999 1017.0  22.8  23.6  17.6 99.0 99.00
2012 04 03 12 00  95  4.4 99.0 99.00 99.00 99.00 999 1017.0  22.8  23.7  18.0 99.0 99.00
2012 04 03 13 00  97  4.6 99.0 99.00 99.00 99.00 999 1016.0  22.6  23.7  17.9 99.0 99.00
2012 04 03 14 00 102  5.1 99.0 99.00 99.00 99.00 999 1016.0  22.6  23.7  17.4 99.0 99.00
2012 04 03 15 00 108  5.0 99.0 99.00 99.00 99.00 999 1016.0  22.7  23.7  17.5 99.0 99.00
2012 04 03 16 00 110  4.7 99.0 99.00 99.00 99.00 999 1017.0  22.7  23.6  17.5 99.0 99.00
2012 04 03 17 00 112  5.3 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.6  17.5 99.0 99.00
